order_id,customer_id,restaurant_name,cuisine_type,order_datetime,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,peak_hour,order_status,city
SW6796641,USR776215,Udipi Palace,Biryani,2024-03-08 22:47:37,42,DE85286,8.4,510,30.0,4.4,Yes,Delivered,Kolkata
SW6016322,USR179159,Vaango,Fast Food,2024-03-09 02:04:13,34,DE12861,8.9,95,0.0,4.1,No,Delivered,Mumbai
SW6802726,USR620934,McDonald's,NORTH INDIAN,2024-03-09 05:20:50,22,DE42184,8.3,2245,50.0,4.4,No,Delivered,Bangalore
SW9179542,USR338350,Haldiram's,north indian,2024-03-09 08:37:26,41,DE64457,4.0,484,30.0,3.1,No,delivered,Hyderabad
SW8623703,USR837472,Wow Momo,North Indian,2024-03-09 11:54:03,33,DE93359,2.2,307,50.0,3.5,No,Delivered,Bangalore
SW8593205,USR177452,Behrouz Biryani,BIRYANI,2024-03-09 15:10:40,44,DE72342,3.9,348,20.0,3.7,No,Delivered,Bangalore
SW5529236,USR322967,Biryani Blues,NORTH INDIAN,2024-03-09 18:27:16,41,DE74555,2.5,451,75.0,4.8,No,Delivered,Kolkata
SW8316565,USR128076,Chaayos,Chinese,2024-03-09 21:43:53,47,DE41136,10.4,535,0.0,2.4,Yes,Out for Delivery,Jaipur
SW6331931,USR110880,Chaayos,north indian,2024-03-10 01:00:29,33,DE48029,1.2,81,0.0,4.8,No,Delivered,Mumbai
SW1808179,USR147097,Burger King,Biryani,2024-03-10 04:17:06,27,DE44300,7.1,372,0.0,3.7,No,Delivered,Kolkata
SW9726370,USR382175,Faasos,CHINESE,2024-03-10 07:33:42,27,DE37619,11.1,351,0.0,5.0,No,Delivered,Kolkata
SW9595321,USR895565,Punjab Grill,Pizza,2024-03-10 10:50:19,24,DE16682,11.7,1774,0.0,3.2,No,Cancelled,Kolkata
SW6078205,USR359294,Moti Mahal,biryani,2024-03-10 14:06:55,51,DE79105,10.7,538,50.0,,Yes,Delivered,Delhi
SW5507261,USR137855,Saravana Bhavan,north indian,2024-03-10 17:23:32,22,DE93398,6.3,110,0.0,3.7,No,Delivered,Pune
SW1683923,USR535796,The Beer Cafe,Continental,2024-03-10 20:40:09,46,DE73323,7.6,100,20.0,3.7,Yes,DELIVERED,delhi
SW3209553,USR788776,Box8,Pizza,2024-03-10 23:56:45,31,DE10837,2.2,300,0.0,4.2,No,Delivered,Pune
SW4565177,USR466395,Moti Mahal,South Indian,2024-03-11 03:13:22,40,DE56427,2.9,81,20.0,4.5,No,Delivered,Bangalore
SW6835548,USR491863,Subway,biryani,2024-03-11 06:29:58,30,DE92943,3.0,335,150.0,4.8,No,DELIVERED,Bangalore
SW5820736,USR790163,Burger King,BIRYANI,2024-03-11 09:46:35,29,DE78215,6.6,154,50.0,,No,Delivered,Pune
SW9178469,USR614435,Burger King,South Indian,2024-03-11 13:03:11,42,DE78994,6.9,174,0.0,4.4,Yes,Delivered,Pune
SW7199722,USR600312,Chaayos,Rolls,2024-03-11 16:19:48,28,DE15933,3.0,269,100.0,3.2,No,Delivered,Kolkata
SW6321603,USR950294,Paradise Biryani,Thai,2024-03-11 19:36:24,41,DE96877,2.7,152,0.0,3.2,Yes,Delivered,Bangalore
SW1904336,USR567915,Smoke House Deli,CHINESE,2024-03-11 22:53:01,63,DE20751,9.2,401,30.0,1.1,Yes,Delivered,Mumbai
SW6873473,USR489467,Burger King,CHINESE,2024-03-12 02:09:37,32,DE45233,3.3,101,100.0,3.8,No,Cancelled,Pune
SW7466163,USR498600,Faasos,Pizza,2024-03-12 05:26:14,28,DE31465,7.2,503,75.0,3.3,No,Delivered,Chennai
SW6064875,USR292319,Subway,Fast Food,2024-03-12 08:42:51,20,DE56454,2.9,161,20.0,3.3,No,Out for Delivery,Pune
SW8234151,USR739327,Vaango,pizza,2024-03-12 11:59:27,43,DE28229,6.4,306,,3.8,No,Cancelled,Chennai
SW3239278,USR803245,Sagar Ratna,Biryani,2024-03-12 15:16:04,31,DE87114,7.6,1223,20.0,3.9,No,Delivered,Delhi
SW4323972,USR401159,Chaayos,Burgers,2024-03-12 18:32:40,43,DE72259,11.7,129,30.0,4.6,No,Delivered,Pune
SW7288706,USR215273,Pind Balluchi,NORTH INDIAN,2024-03-12 21:49:17,59,DE18113,1.9,1306,0.0,,Yes,Delivered,delhi
SW5121376,USR409193,Barbeque Nation,pizza,2024-03-13 01:05:53,44,DE47923,,346,0.0,4.4,No,delivered,Kolkata
SW3687840,USR216864,Cafe Coffee Day,north indian,2024-03-13 04:22:30,20,DE96786,8.9,263,150.0,4.5,No,Delivered,Chennai
SW8048719,USR497548,Social,Continental,2024-03-13 07:39:06,37,DE22914,3.1,2063,50.0,3.8,No,DELIVERED,Kolkata
SW1581002,USR106483,Vaango,CHINESE,2024-03-13 10:55:43,28,DE54139,5.2,254,20.0,4.3,No,Delivered,Bangalore
SW7747629,USR836401,Saravana Bhavan,NORTH INDIAN,2024-03-13 14:12:19,55,DE73787,8.7,207,20.0,3.5,Yes,Delivered,Mumbai
SW3945837,USR926172,McDonald's,CHINESE,2024-03-13 17:28:56,31,DE54779,8.7,2438,50.0,3.8,No,Delivered,Delhi
SW7092271,USR159975,Hyderabad House,Mughlai,2024-03-13 20:45:33,70,DE85970,6.3,597,30.0,2.8,Yes,Delivered,Bangalore
SW9133459,USR693355,Subway,CHINESE,2024-03-14 00:02:09,23,DE53035,8.5,193,,4.5,No,Cancelled,Bangalore
SW8085459,USR761793,Smoke House Deli,south indian,2024-03-14 03:18:46,23,DE28331,6.7,0,0.0,3.8,No,Delivered,delhi
SW2939450,USR899585,Wow Momo,north indian,2024-03-14 06:35:22,32,DE43689,1.8,123,30.0,4.0,No,Delivered,Mumbai
SW7015365,USR904128,Mainland China,pizza,2024-03-14 09:51:59,41,DE25114,9.4,105,50.0,4.2,No,Delivered,Pune
SW2230315,USR281140,Vaango,Thai,2024-03-14 13:08:35,56,DE80178,3.5,373,,3.5,Yes,Delivered,delhi
SW3334671,USR777653,Behrouz Biryani,CHINESE,2024-03-14 16:25:12,24,DE45884,11.7,558,30.0,3.2,No,Cancelled,Kolkata
SW2531261,USR881764,Udipi Palace,North Indian,2024-03-14 19:41:48,71,DE59179,9.8,1292,0.0,1.1,Yes,Delivered,Bengaluru
SW5565121,USR663863,Behrouz Biryani,CHINESE,2024-03-14 22:58:25,38,DE80895,9.2,1140,0.0,4.0,Yes,Delivered,Hyderabad
SW3642502,USR813521,The Beer Cafe,NORTH INDIAN,2024-03-15 02:15:02,43,DE64091,9.6,365,150.0,4.6,No,Delivered,Bengaluru
SW9789799,USR567697,Wow Momo,Rolls,2024-03-15 05:31:38,21,DE37738,,96,0.0,3.6,No,DELIVERED,Hyderabad
SW7837508,USR242230,Vaango,south indian,2024-03-15 08:48:15,25,DE23456,1.3,566,20.0,4.6,No,Delivered,Hyderabad
SW7086967,USR369721,Vaango,Mughlai,2024-03-15 12:04:51,70,DE14376,5.1,547,30.0,3.0,Yes,Delivered,Bangalore
SW2278037,USR792657,Subway,Desserts,2024-03-15 15:21:28,36,DE55959,4.2,221,20.0,4.7,No,Delivered,Bengaluru
SW9315016,USR232212,Chaayos,Chinese,2024-03-15 18:38:04,32,DE63237,,576,0.0,,No,Delivered,Hyderabad
SW1757700,USR346271,Haldiram's,CHINESE,2024-03-15 21:54:41,55,DE46431,4.4,158,20.0,3.1,Yes,Delivered,Chennai
SW9457022,USR460430,Social,pizza,2024-03-16 01:11:17,37,DE44764,8.1,226,20.0,3.9,No,Delivered,Bengaluru
SW6280223,USR463250,Barbeque Nation,Rolls,2024-03-16 04:27:54,26,DE88837,1.2,164,0.0,4.0,No,DELIVERED,Mumbai
SW6976218,USR225501,Vaango,pizza,2024-03-16 07:44:30,41,DE28455,4.1,163,30.0,3.4,No,Delivered,Mumbai
SW1668040,USR242861,Subway,Continental,2024-03-16 11:01:07,39,DE33131,3.9,232,30.0,4.7,No,Delivered,Mumbai
SW1671002,USR335306,Behrouz Biryani,biryani,2024-03-16 14:17:44,41,DE21574,2.9,459,0.0,3.4,Yes,Delivered,Mumbai
SW9177544,USR496793,Haldiram's,Biryani,2024-03-16 17:34:20,22,DE34206,10.8,1487,0.0,4.1,No,Delivered,Delhi
SW4634976,USR330794,Wow Momo,north indian,2024-03-16 20:50:57,39,DE76463,10.3,532,0.0,3.4,Yes,Delivered,Chennai
SW1923944,USR818910,Chaayos,chinese,2024-03-17 00:07:33,40,DE42575,8.0,2198,0.0,,No,Delivered,Jaipur
SW8807077,USR129783,Smoke House Deli,North Indian,2024-03-17 03:24:10,28,DE89028,9.8,589,0.0,4.7,No,delivered,Bangalore
SW2827755,USR776405,Hyderabad House,Rolls,2024-03-17 06:40:46,29,DE69820,8.6,930,20.0,3.1,No,Delivered,Bangalore
SW9212055,USR877902,McDonald's,Desserts,2024-03-17 09:57:23,44,DE84400,1.3,183,0.0,4.2,No,Delivered,Mumbai
SW7325103,USR854503,Moti Mahal,NORTH INDIAN,2024-03-17 13:13:59,71,DE47755,9.9,585,0.0,1.8,Yes,Delivered,Bangalore
SW4370948,USR835876,Biryani Blues,Biryani,2024-03-17 16:30:36,27,DE37120,5.8,509,100.0,3.7,No,Delivered,Pune
SW3312972,USR953784,Biryani Blues,CHINESE,2024-03-17 19:47:13,42,DE97800,6.3,403,30.0,4.3,Yes,DELIVERED,Hyderabad
SW1076557,USR738578,Mainland China,Burgers,2024-03-17 23:03:49,27,DE59571,11.8,391,20.0,3.5,No,Delivered,Pune
SW6150808,USR892676,Domino's Pizza,BIRYANI,2024-03-18 02:20:26,30,DE21760,11.5,551,0.0,4.8,No,Delivered,delhi
SW3979760,USR407172,Cafe Coffee Day,chinese,2024-03-18 05:37:02,24,DE96026,3.8,241,20.0,3.5,No,Delivered,Mumbai
SW3430496,USR481913,KFC,chinese,2024-03-18 08:53:39,28,DE35502,4.8,543,0.0,4.2,No,Delivered,Chennai
SW5544132,USR994906,Mainland China,Desserts,2024-03-18 12:10:15,60,DE25285,0.8,159,20.0,3.7,Yes,Delivered,Delhi
SW7007265,USR835007,Hyderabad House,Burgers,2024-03-18 15:26:52,20,DE89051,5.4,539,50.0,3.3,No,Delivered,Delhi
SW6460592,USR750128,Subway,BIRYANI,2024-03-18 18:43:28,36,DE13812,3.8,580,30.0,4.8,No,Delivered,Kolkata
SW6644048,USR677967,Behrouz Biryani,biryani,2024-03-18 22:00:05,40,DE95803,1.0,102,0.0,3.1,Yes,Delivered,Hyderabad
SW2238991,USR186592,Burger King,Fast Food,2024-03-19 01:16:41,33,DE11936,4.2,243,30.0,,No,Delivered,Jaipur
SW8470714,USR512665,Paradise Biryani,Rolls,2024-03-19 04:33:18,33,DE47724,7.3,932,0.0,4.6,No,Delivered,Chennai
SW7842450,USR377697,Barbeque Nation,Biryani,2024-03-19 07:49:55,24,DE24848,5.0,2063,0.0,3.6,No,Delivered,Chennai
SW6970381,USR591819,Barbeque Nation,BIRYANI,2024-03-19 11:06:31,36,DE41296,3.2,227,0.0,4.4,No,Delivered,Bengaluru
SW8102499,USR357606,Cafe Coffee Day,South Indian,2024-03-19 14:23:08,33,DE58703,1.4,328,20.0,3.9,Yes,Delivered,Delhi
SW4332589,USR140133,Smoke House Deli,Burgers,2024-03-19 17:39:44,28,DE38406,9.8,179,30.0,3.8,No,Delivered,Bengaluru
SW9904560,USR427998,Box8,Rolls,2024-03-19 20:56:21,53,DE29381,3.0,312,150.0,2.8,Yes,Delivered,Hyderabad
SW8459602,USR327174,Box8,chinese,2024-03-20 00:12:57,24,DE73577,10.3,1367,150.0,4.4,No,Delivered,Delhi
SW2615980,USR435384,Wow Momo,Pizza,2024-03-20 03:29:34,33,DE45954,4.8,2184,30.0,,No,Delivered,Chennai
SW8669778,USR163624,Barbeque Nation,north indian,2024-03-20 06:46:10,39,DE42149,11.2,255,0.0,3.8,No,delivered,Bengaluru
SW5393089,USR819609,Smoke House Deli,chinese,2024-03-20 10:02:47,32,DE76240,11.9,210,20.0,4.3,No,Delivered,Jaipur
SW9705661,USR201043,Punjab Grill,Rolls,2024-03-20 13:19:23,63,DE57631,6.9,1515,0.0,1.6,Yes,Delivered,Jaipur
SW5069505,USR531276,Wow Momo,CHINESE,2024-03-20 16:36:00,42,DE51559,6.6,1270,0.0,3.3,No,cancelled,Delhi
SW6608843,USR705078,Burger King,Biryani,2024-03-20 19:52:37,39,DE68030,4.6,476,20.0,3.2,Yes,Delivered,Hyderabad
SW6154935,USR550396,Paradise Biryani,Continental,2024-03-20 23:09:13,21,DE17501,10.8,400,0.0,4.5,No,Delivered,Mumbai
SW8415512,USR651307,Hyderabad House,BIRYANI,2024-03-21 02:25:50,25,DE29434,3.8,103,50.0,3.3,No,Delivered,Hyderabad
SW1926650,USR441390,Chaayos,south indian,2024-03-21 05:42:26,26,DE73990,7.3,134,0.0,4.4,No,Delivered,Bangalore
SW8787784,USR642233,Faasos,Desserts,2024-03-21 08:59:03,35,DE70819,,578,0.0,3.1,No,Delivered,delhi
SW6523245,USR318473,Sagar Ratna,CHINESE,2024-03-21 12:15:39,58,DE27934,11.4,2209,30.0,2.6,Yes,Delivered,Chennai
SW6695058,USR277539,Faasos,pizza,2024-03-21 15:32:16,22,DE27647,5.4,446,150.0,4.2,No,Delivered,Bangalore
SW3120086,USR568806,McDonald's,south indian,2024-03-21 18:48:52,39,DE88545,3.5,111,,4.4,No,Delivered,Delhi
SW9186674,USR351258,Subway,biryani,2024-03-21 22:05:29,44,DE52080,4.7,134,50.0,4.6,Yes,delivered,Pune
SW3951694,USR716422,Udipi Palace,South Indian,2024-03-22 01:22:06,31,DE98353,8.6,576,20.0,4.7,No,Delivered,Delhi
SW4278987,USR405943,Hyderabad House,Rolls,2024-03-22 04:38:42,41,DE15640,3.2,1322,150.0,,No,Delivered,Jaipur
SW9663332,USR385956,Mainland China,Thai,2024-03-22 07:55:19,44,DE24308,6.2,520,75.0,3.1,No,Delivered,Jaipur
SW4480244,USR962430,Mainland China,BIRYANI,2024-03-22 11:11:55,42,DE44435,1.0,148,,,No,Delivered,Delhi
SW5786956,USR869617,Biryani Blues,north indian,2024-03-22 14:28:32,53,DE82797,7.5,1502,,4.0,Yes,Delivered,Bangalore
SW8864008,USR858171,Behrouz Biryani,Rolls,2024-03-22 17:45:08,39,DE49717,,537,100.0,5.0,No,DELIVERED,Bangalore
SW7302212,USR670796,Biryani Blues,Burgers,2024-03-22 21:01:45,57,DE13371,5.9,589,30.0,2.3,Yes,Delivered,Kolkata
SW7736331,USR284243,Box8,NORTH INDIAN,2024-03-23 00:18:21,33,DE12872,3.1,1471,75.0,3.2,No,Delivered,Mumbai
SW6209839,USR820557,Social,Desserts,2024-03-23 03:34:58,21,DE10534,8.6,581,20.0,4.5,No,Delivered,Bangalore
SW8566446,USR680270,Punjab Grill,Rolls,2024-03-23 06:51:34,29,DE13780,10.9,164,0.0,4.5,No,Delivered,Bangalore
SW2339616,USR976514,Domino's Pizza,NORTH INDIAN,2024-03-23 10:08:11,38,DE16754,4.0,214,150.0,4.7,No,Delivered,Delhi
SW4658481,USR858700,Haldiram's,south indian,2024-03-23 13:24:48,44,DE28327,11.9,191,50.0,3.4,Yes,Cancelled,Kolkata
SW2584370,USR798960,Box8,Biryani,2024-03-23 16:41:24,30,DE64040,1.8,343,20.0,,No,Delivered,Delhi
SW4661204,USR232028,Box8,Chinese,2024-03-23 19:58:01,39,DE93446,3.7,416,75.0,4.0,Yes,Delivered,Mumbai
SW9507228,USR192690,Saravana Bhavan,biryani,2024-03-23 23:14:37,27,DE70054,3.8,92,0.0,3.8,No,Delivered,Bangalore
SW3882946,USR987271,Punjab Grill,Pizza,2024-03-24 02:31:14,23,DE32625,8.3,423,0.0,3.4,No,DELIVERED,Chennai
SW2177470,USR569802,Domino's Pizza,CHINESE,2024-03-24 05:47:50,42,DE86298,1.5,582,0.0,4.8,No,Delivered,Jaipur
SW5773749,USR917176,Burger King,biryani,2024-03-24 09:04:27,42,DE16199,,136,75.0,4.2,No,Delivered,Kolkata
SW5212743,USR491276,Barbeque Nation,chinese,2024-03-24 12:21:03,44,DE75954,11.2,554,20.0,4.8,Yes,Delivered,Hyderabad
SW3778415,USR667299,Pind Balluchi,CHINESE,2024-03-24 15:37:40,25,DE52038,11.1,135,20.0,,No,Delivered,Pune
SW7938627,USR542529,Saravana Bhavan,Burgers,2024-03-24 18:54:17,44,DE83526,,1793,0.0,3.6,No,Delivered,Pune
SW3729164,USR959934,Biryani Blues,Rolls,2024-03-24 22:10:53,55,DE45842,10.1,455,30.0,,Yes,delivered,Delhi
SW1099940,USR280058,Sagar Ratna,NORTH INDIAN,2024-03-25 01:27:30,36,DE17002,3.5,301,20.0,3.8,No,Cancelled,Pune
SW7395032,USR563710,Pizza Hut,NORTH INDIAN,2024-03-25 04:44:06,32,DE34758,2.4,559,,3.8,No,Delivered,Hyderabad
SW2540800,USR373198,Biryani Blues,Fast Food,2024-03-25 08:00:43,40,DE76313,1.2,181,,3.7,No,Delivered,Bangalore
SW3026004,USR819192,Cafe Coffee Day,Thai,2024-03-25 11:17:19,25,DE23961,4.3,166,30.0,3.1,No,Delivered,Mumbai
SW1187528,USR435704,Social,Continental,2024-03-25 14:33:56,32,DE88080,11.4,281,100.0,4.1,Yes,Delivered,Jaipur
SW6626600,USR963123,Burger King,Pizza,2024-03-25 17:50:32,25,DE32896,,972,20.0,4.8,No,Delivered,Bengaluru
SW8635245,USR121814,Paradise Biryani,Burgers,2024-03-25 21:07:09,45,DE68778,4.5,357,30.0,3.2,Yes,Delivered,Hyderabad
SW8348029,USR671498,Mainland China,Pizza,2024-03-26 00:23:45,28,DE65070,0.6,124,0.0,3.8,No,Delivered,Kolkata
SW3866267,USR124022,McDonald's,South Indian,2024-03-26 03:40:22,39,DE84758,7.1,213,20.0,4.2,No,cancelled,Delhi
SW2457998,USR784170,Haldiram's,north indian,2024-03-26 06:56:59,42,DE26550,11.6,116,0.0,3.9,No,Cancelled,Bangalore
SW5023123,USR329187,Punjab Grill,Desserts,2024-03-26 10:13:35,39,DE73186,11.9,1853,0.0,4.1,No,Cancelled,Jaipur
SW3860885,USR209501,Punjab Grill,south indian,2024-03-26 13:30:12,49,DE63738,6.8,552,0.0,2.3,Yes,Delivered,Kolkata
SW6848819,USR817562,Smoke House Deli,South Indian,2024-03-26 16:46:48,34,DE37425,10.0,129,0.0,,No,Cancelled,Bengaluru
SW5298370,USR665378,Box8,NORTH INDIAN,2024-03-26 20:03:25,40,DE88063,1.9,90,0.0,3.6,Yes,Delivered,Jaipur
SW4108692,USR928418,Social,North Indian,2024-03-26 23:20:01,32,DE80351,,102,0.0,3.6,No,Delivered,delhi
SW3251266,USR450304,KFC,BIRYANI,2024-03-27 02:36:38,22,DE66668,6.7,1231,0.0,3.9,No,Delivered,Chennai
SW4960765,USR261796,Burger King,biryani,2024-03-27 05:53:14,20,DE10181,4.9,1640,30.0,3.2,No,Delivered,Chennai
SW2254869,USR283780,Wow Momo,South Indian,2024-03-27 09:09:51,39,DE16403,4.8,87,20.0,5.0,No,Delivered,Mumbai
SW1603818,USR165858,Pizza Hut,North Indian,2024-03-27 12:26:27,50,DE88802,9.8,433,0.0,2.5,Yes,Delivered,Chennai
SW4079943,USR934020,Haldiram's,Rolls,2024-03-27 15:43:04,31,DE30698,11.2,511,0.0,3.9,No,DELIVERED,Bangalore
SW7182114,USR867500,Behrouz Biryani,chinese,2024-03-27 18:59:41,25,DE37430,11.7,587,0.0,,No,Delivered,Kolkata
SW3014517,USR368575,Behrouz Biryani,North Indian,2024-03-27 22:16:17,59,DE73136,7.4,526,0.0,,Yes,Delivered,Chennai
SW6634182,USR111144,McDonald's,Biryani,2024-03-28 01:32:54,37,DE68157,6.7,192,30.0,4.7,No,Delivered,Kolkata
SW4214291,USR953060,Subway,pizza,2024-03-28 04:49:30,28,DE97445,3.9,145,50.0,3.2,No,Delivered,Hyderabad
SW8613313,USR449231,Burger King,Chinese,2024-03-28 08:06:07,43,DE46631,8.5,287,,3.3,No,Delivered,Pune
SW1502243,USR208275,Social,Mughlai,2024-03-28 11:22:43,42,DE44277,,262,0.0,4.0,No,Delivered,Pune
SW7252692,USR130303,Pizza Hut,chinese,2024-03-28 14:39:20,43,DE83262,11.9,235,30.0,4.9,Yes,Delivered,Bangalore
SW5674934,USR647039,Saravana Bhavan,Chinese,2024-03-28 17:55:56,39,DE66010,10.7,136,0.0,4.4,No,Delivered,Hyderabad
SW9983654,USR903006,Barbeque Nation,CHINESE,2024-03-28 21:12:33,40,DE30568,7.6,1754,150.0,,Yes,Delivered,Kolkata
SW5757101,USR578742,Udipi Palace,pizza,2024-03-29 00:29:10,29,DE72184,5.5,888,0.0,4.9,No,Cancelled,Hyderabad
SW3084263,USR428203,Social,Fast Food,2024-03-29 03:45:46,39,DE53015,10.3,571,0.0,4.0,No,Delivered,Bengaluru
SW7403538,USR765723,Saravana Bhavan,Mughlai,2024-03-29 07:02:23,44,DE64351,7.5,841,0.0,4.3,No,Delivered,Jaipur
SW5162667,USR471732,Pizza Hut,north indian,2024-03-29 10:18:59,32,DE55490,10.9,219,50.0,5.0,No,Delivered,Delhi
SW9826600,USR970435,McDonald's,Rolls,2024-03-29 13:35:36,63,DE83470,4.7,230,0.0,1.1,Yes,Delivered,Mumbai
SW5635504,USR253882,Pizza Hut,chinese,2024-03-29 16:52:12,28,DE71118,10.3,496,0.0,4.0,No,cancelled,Jaipur
SW9165681,USR942031,Cafe Coffee Day,Mughlai,2024-03-29 20:08:49,47,DE30304,0.5,236,30.0,,Yes,Delivered,Kolkata
SW9334521,USR167710,Udipi Palace,Thai,2024-03-29 23:25:25,40,DE73343,2.6,513,150.0,4.9,No,Delivered,Kolkata
SW7857577,USR291895,Domino's Pizza,Fast Food,2024-03-30 02:42:02,28,DE85840,9.5,375,0.0,5.0,No,Out for Delivery,Hyderabad
SW5568418,USR894835,Mainland China,Pizza,2024-03-30 05:58:38,36,DE35201,9.4,151,30.0,5.0,No,Delivered,Pune
SW5623066,USR759575,Biryani Blues,chinese,2024-03-30 09:15:15,43,DE99499,5.7,300,20.0,3.9,No,Delivered,Pune
SW9364273,USR859912,Social,Mughlai,2024-03-30 12:31:52,45,DE29502,2.5,305,0.0,,Yes,Delivered,Mumbai
SW3727910,USR168722,KFC,NORTH INDIAN,2024-03-30 15:48:28,24,DE86916,1.1,347,20.0,4.4,No,Delivered,Chennai
SW3111824,USR837933,Vaango,NORTH INDIAN,2024-03-30 19:05:05,54,DE93767,4.3,582,0.0,3.6,Yes,Cancelled,Mumbai
SW7689450,USR684820,Sagar Ratna,Biryani,2024-03-30 22:21:41,57,DE51157,7.8,300,50.0,3.1,Yes,Delivered,Chennai
SW2594804,USR935767,Paradise Biryani,South Indian,2024-03-31 01:38:18,33,DE23941,5.0,494,,4.2,No,Delivered,Bengaluru
SW7768981,USR960336,Subway,Pizza,2024-03-31 04:54:54,27,DE82684,10.4,93,0.0,3.3,No,Delivered,Kolkata
SW3181270,USR245612,McDonald's,Chinese,2024-03-31 08:11:31,36,DE67757,1.8,273,0.0,,No,DELIVERED,Chennai
SW3673916,USR941998,Pind Balluchi,BIRYANI,2024-03-31 11:28:07,29,DE73605,,1933,50.0,3.0,No,Delivered,Chennai
SW8115857,USR340054,Pizza Hut,north indian,2024-03-31 14:44:44,55,DE86669,8.9,194,0.0,,Yes,Delivered,Jaipur
SW3221614,USR443566,Wow Momo,Continental,2024-03-31 18:01:21,37,DE99868,8.2,186,20.0,3.8,No,Delivered,Kolkata
SW3332786,USR314789,Biryani Blues,Mughlai,2024-03-31 21:17:57,46,DE49900,5.7,139,,4.0,Yes,Delivered,delhi
SW1759068,USR659586,Barbeque Nation,south indian,2024-04-01 00:34:34,27,DE11380,11.2,136,0.0,3.1,No,Delivered,delhi
SW4076207,USR440299,Sagar Ratna,Mughlai,2024-04-01 03:51:10,27,DE65973,1.0,267,30.0,3.4,No,Delivered,Pune
SW5224737,USR291391,Pizza Hut,north indian,2024-04-01 07:07:47,37,DE23233,1.6,2204,150.0,3.7,No,Delivered,Mumbai
SW7751660,USR936695,Wow Momo,north indian,2024-04-01 10:24:23,32,DE92045,0.8,2438,20.0,4.8,No,Delivered,Mumbai
SW4618972,USR149826,Barbeque Nation,Biryani,2024-04-01 13:41:00,58,DE12868,,453,0.0,3.2,Yes,Delivered,Bengaluru
SW6781841,USR812893,The Beer Cafe,NORTH INDIAN,2024-04-01 16:57:36,39,DE92589,1.8,1894,30.0,3.1,No,Delivered,Kolkata
SW5410624,USR477513,Smoke House Deli,south indian,2024-04-01 20:14:13,49,DE92512,10.2,527,150.0,2.5,Yes,Delivered,Jaipur
SW9406488,USR398736,The Beer Cafe,Continental,2024-04-01 23:30:49,23,DE65598,6.9,391,50.0,4.8,No,Delivered,Delhi
SW2757501,USR168801,Paradise Biryani,South Indian,2024-04-02 02:47:26,23,DE32199,2.5,1029,0.0,3.5,No,Delivered,Bengaluru
SW2478423,USR428966,Domino's Pizza,North Indian,2024-04-02 06:04:03,43,DE89837,8.1,225,0.0,4.0,No,Cancelled,Kolkata
SW3612745,USR943483,Behrouz Biryani,north indian,2024-04-02 09:20:39,44,DE45167,8.6,537,0.0,4.0,No,Cancelled,Mumbai
SW2883307,USR487852,Domino's Pizza,north indian,2024-04-02 12:37:16,59,DE33971,11.3,125,,3.4,Yes,Delivered,Hyderabad
SW4869081,USR560716,Mainland China,north indian,2024-04-02 15:53:52,22,DE94346,2.3,993,0.0,3.5,No,Delivered,Chennai
SW4271792,USR704879,KFC,Burgers,2024-04-02 19:10:29,61,DE47040,3.6,364,,,Yes,cancelled,Hyderabad
SW7481889,USR509378,Vaango,Biryani,2024-04-02 22:27:05,67,DE50743,1.4,178,0.0,1.1,Yes,Delivered,Mumbai
SW1777458,USR830352,Wow Momo,NORTH INDIAN,2024-04-03 01:43:42,26,DE11259,8.8,443,150.0,4.3,No,Cancelled,Kolkata
SW4285479,USR376045,Paradise Biryani,Rolls,2024-04-03 05:00:18,36,DE84458,11.8,436,0.0,,No,Delivered,Chennai
SW7957217,USR203025,Udipi Palace,Desserts,2024-04-03 08:16:55,28,DE89658,2.8,570,20.0,4.9,No,Delivered,Bengaluru
SW1117507,USR165165,Paradise Biryani,Chinese,2024-04-03 11:33:32,41,DE29100,10.8,339,150.0,4.3,No,Delivered,Bengaluru
SW6729932,USR405408,Paradise Biryani,BIRYANI,2024-04-03 14:50:08,65,DE47679,9.5,93,0.0,2.3,Yes,Delivered,Pune
SW2188325,USR270378,The Beer Cafe,south indian,2024-04-03 18:06:45,42,DE78593,2.3,416,0.0,3.8,No,Delivered,Chennai
SW8592918,USR593577,Behrouz Biryani,North Indian,2024-04-03 21:23:21,59,DE44212,8.1,2050,50.0,2.6,Yes,delivered,Hyderabad
SW8787641,USR725319,Box8,south indian,2024-04-04 00:39:58,43,DE16725,1.9,1780,0.0,3.2,No,Out for Delivery,Chennai
SW6041442,USR927981,Saravana Bhavan,Burgers,2024-04-04 03:56:34,27,DE66759,4.9,194,0.0,3.5,No,Delivered,Bangalore
SW3035430,USR485982,Cafe Coffee Day,North Indian,2024-04-04 07:13:11,36,DE43125,9.3,129,20.0,3.9,No,Delivered,Kolkata
SW9742809,USR797637,The Beer Cafe,Burgers,2024-04-04 10:29:47,35,DE83012,11.3,189,20.0,4.6,No,Delivered,delhi
SW3406684,USR792576,Saravana Bhavan,chinese,2024-04-04 13:46:24,34,DE78566,8.8,460,50.0,3.7,Yes,Delivered,delhi
SW5384616,USR932412,Saravana Bhavan,north indian,2024-04-04 17:03:00,22,DE57283,,312,50.0,3.4,No,delivered,Kolkata
